TransactionAmount,TransactionType,Location,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,Target
13.52000000000001,Debit,Seattle,167.67.137.223,M001,ATM,26.0,Student,65.0,1.0,259.77000000000044,2024-11-04 08:06:30,1,2
432.1,Debit,San Francisco,182.84.41.229,M048,ATM,49.0,Engineer,240.0,1.0,2114.3,2024-11-04 08:10:16,2,3
642.68,Debit,Fresno,56.116.189.0,M034,Branch,50.0,Doctor,94.0,1.0,8461.46,2024-11-04 08:08:38,0,1
139.71999999999997,Debit,Memphis,219.98.242.240,M033,Branch,49.0,Engineer,201.0,1.0,5058.83,2024-11-04 08:08:24,1,3
499.99,Debit,San Jose,9.230.41.239,M046,Branch,31.0,Engineer,296.0,1.0,8885.0,2024-11-04 08:09:05,2,1
10.069999999999993,Debit,Albuquerque,23.92.205.75,M029,Online,24.0,Student,49.0,1.0,530.8099999999995,2024-11-04 08:08:57,1,0
120.62,Debit,Raleigh,134.222.122.238,M087,ATM,23.0,Student,85.0,1.0,9379.53,2024-11-04 08:06:39,1,2
578.49,Debit,Nashville,194.88.79.54,M032,Branch,59.0,Retired,180.0,1.0,6475.13,2024-11-04 08:06:50,2,3
280.92,Debit,Phoenix,120.170.93.69,M048,Online,41.0,Doctor,168.0,1.0,5298.85,2024-11-04 08:06:41,1,1
42.420000000000016,Debit,Sacramento,61.95.76.233,M042,Online,21.0,Student,102.0,1.0,490.5699999999997,2024-11-04 08:09:11,1,2
77.03,Debit,Fresno,121.67.144.20,M030,ATM,67.0,Doctor,259.0,1.0,11310.27,2024-11-04 08:08:06,1,1
22.590000000000032,Debit,Seattle,113.115.81.178,M060,ATM,62.0,Retired,45.0,1.0,3988.75,2024-11-04 08:08:22,1,3
568.76,Debit,Baltimore,63.191.171.41,M097,ATM,51.0,Retired,155.0,1.0,7484.32,2024-11-04 08:12:09,2,3
105.94,Debit,Oklahoma City,160.212.125.105,M074,Branch,51.0,Engineer,207.0,1.0,5963.1,2024-11-04 08:09:59,1,3
183.67,Debit,San Diego,77.7.223.184,M085,Online,19.000000000000004,Student,238.0,1.0,910.2600000000002,2024-11-04 08:11:05,1,0
278.27,Debit,Tucson,87.234.36.48,M027,Branch,29.0,Doctor,123.0,1.0,6684.34,2024-11-04 08:09:58,1,1
470.29999999999995,Debit,Austin,41.110.46.150,M091,ATM,40.0,Doctor,88.0,1.0,8524.09,2024-11-04 08:08:00,2,1
261.69,Debit,Philadelphia,197.52.3.107,M042,ATM,53.0,Retired,84.0,1.0,5126.65,2024-11-04 08:09:09,1,3
365.04,Debit,Virginia Beach,86.220.59.252,M003,Branch,22.0,Student,94.0,1.0,873.8900000000003,2024-11-04 08:12:08,2,2
211.1,Debit,Miami,19.228.76.177,M070,Branch,57.0,Retired,136.0,1.0,7059.77,2024-11-04 08:07:01,1,3
21.490000000000038,Debit,Denver,60.43.160.195,M050,ATM,58.0,Doctor,240.0,1.0,11991.24,2024-11-04 08:08:08,1,1
63.579999999999984,Debit,Columbus,163.129.70.210,M093,ATM,18.0,Student,199.0,1.0,8086.04,2024-11-04 08:11:56,1,0
321.86,Debit,San Antonio,141.201.46.191,M005,ATM,63.0,Doctor,167.0,1.0,12626.49,2024-11-04 08:06:35,2,1
642.54,Debit,Milwaukee,166.79.195.157,M025,Branch,44.0,Engineer,28.0,1.0,3143.17,2024-11-04 08:10:37,0,3
99.75999999999999,Debit,Sacramento,38.164.132.63,M039,Branch,26.0,Student,131.0,1.0,416.8900000000003,2024-11-04 08:06:26,1,2
115.32,Debit,Denver,211.45.75.44,M075,Branch,53.0,Retired,113.0,1.0,5929.08,2024-11-04 08:08:36,1,3
33.609999999999985,Debit,Milwaukee,142.184.68.230,M014,Online,23.0,Student,72.0,1.0,479.0799999999999,2024-11-04 08:08:40,1,2
98.81,Debit,San Francisco,38.210.156.148,M047,Branch,27.0,Student,91.0,1.0,797.1000000000004,2024-11-04 08:08:11,1,2
1.8700000000000045,Debit,Washington,30.229.179.194,M014,ATM,65.0,Retired,147.0,1.0,7287.94,2024-11-04 08:09:48,1,3
105.53,Debit,Chicago,53.131.194.183,M026,Online,24.0,Student,88.0,1.0,1433.6599999999999,2024-11-04 08:10:14,1,0
737.34,Debit,Miami,93.146.251.20,M006,Online,30.0,Doctor,34.0,1.0,7336.56,2024-11-04 08:08:06,0,1
237.86,Debit,Philadelphia,135.73.131.111,M044,ATM,18.0,Student,210.0,1.0,475.6300000000001,2024-11-04 08:10:20,1,0
409.61,Debit,Kansas City,197.23.128.119,M024,Branch,65.0,Doctor,89.0,1.0,11698.15,2024-11-04 08:10:16,2,1
72.75,Debit,Phoenix,105.136.156.29,M067,ATM,64.0,Doctor,15.0,1.0,12042.79,2024-11-04 08:07:19,1,1
39.110000000000014,Debit,Columbus,196.121.240.10,M052,Online,26.0,Student,143.0,1.0,518.54,2024-11-04 08:08:27,1,0
729.38,Debit,Los Angeles,99.205.173.118,M093,ATM,68.0,Doctor,90.0,1.0,9127.65,2024-11-04 08:08:16,0,1
137.49,Debit,Fort Worth,42.61.10.112,M040,ATM,34.0,Engineer,50.0,1.0,4471.05,2024-11-04 08:07:04,1,1
504.7099999999999,Debit,Detroit,24.148.92.177,M060,Online,29.0,Engineer,61.0,1.0,6214.54,2024-11-04 08:08:37,2,1
430.35,Debit,Charlotte,217.233.219.196,M007,Online,36.0,Doctor,205.0,1.0,354.89999999999964,2024-11-04 08:10:51,2,3
230.32,Debit,Las Vegas,49.174.157.140,M015,Branch,35.0,Engineer,56.0,1.0,791.46,2024-11-04 08:08:34,1,2
121.70999999999998,Debit,Chicago,77.208.193.198,M015,ATM,52.0,Retired,140.0,1.0,5878.89,2024-11-04 08:11:23,1,3
98.87,Debit,Detroit,219.31.152.129,M060,Online,20.0,Student,179.0,1.0,533.1999999999998,2024-11-04 08:06:58,1,0
117.55000000000001,Debit,Fresno,4.101.189.38,M046,ATM,24.0,Student,35.0,1.0,897.9400000000005,2024-11-04 08:11:13,1,0
244.64,Debit,Tucson,66.255.7.16,M072,Branch,30.0,Doctor,103.0,1.0,9159.56,2024-11-04 08:06:53,1,1
321.93,Debit,Nashville,45.241.13.208,M092,ATM,45.0,Engineer,12.0,1.0,4392.73,2024-11-04 08:07:51,2,3
346.65,Debit,Washington,43.98.242.106,M062,Online,30.0,Engineer,60.0,1.0,6356.96,2024-11-04 08:06:58,2,2
388.65,Debit,Oklahoma City,40.244.94.218,M065,ATM,76.0,Retired,43.0,1.0,7896.85,2024-11-04 08:08:15,2,3
29.22,Debit,San Antonio,44.67.137.125,M068,ATM,24.0,Student,151.0,1.0,1649.4300000000003,2024-11-04 08:09:03,1,2
46.75,Debit,Chicago,196.244.194.198,M078,Branch,67.0,Retired,150.0,1.0,2840.43,2024-11-04 08:09:20,1,3
348.64,Debit,San Jose,134.222.122.238,M098,Online,57.0,Retired,128.0,1.0,3274.96,2024-11-04 08:11:22,2,3
319.17,Debit,Tucson,7.28.148.225,M088,Online,73.0,Retired,81.0,1.0,6501.56,2024-11-04 08:08:49,2,3
73.94999999999999,Debit,Kansas City,6.204.110.7,M012,ATM,26.0,Student,76.0,1.0,363.9200000000001,2024-11-04 08:07:22,1,2
389.63,Debit,Mesa,155.140.33.42,M100,Online,27.0,Engineer,99.0,1.0,9748.48,2024-11-04 08:08:55,2,1
217.61,Debit,Chicago,216.32.4.105,M025,ATM,19.000000000000004,Student,45.0,1.0,1404.5299999999997,2024-11-04 08:10:08,1,0
199.84,Debit,Dallas,48.19.99.211,M082,ATM,21.0,Student,150.0,1.0,706.4400000000005,2024-11-04 08:09:14,1,0
56.349999999999994,Debit,Charlotte,166.79.195.157,M033,ATM,44.0,Doctor,75.0,1.0,5095.73,2024-11-04 08:07:35,1,1
142.57999999999998,Debit,San Antonio,139.23.212.102,M048,ATM,33.0,Engineer,145.0,1.0,7844.23,2024-11-04 08:06:46,1,1
333.78,Debit,San Diego,49.31.186.82,M057,ATM,60.0,Retired,98.0,1.0,6810.94,2024-11-04 08:07:50,2,3
332.59,Debit,San Antonio,166.41.54.117,M060,Online,55.0,Retired,143.0,1.0,1457.0699999999997,2024-11-04 08:09:05,2,3
236.81,Debit,Oklahoma City,189.168.172.41,M013,Branch,22.0,Student,15.0,1.0,813.6800000000003,2024-11-04 08:07:18,1,2
319.27,Debit,San Antonio,211.97.88.141,M052,ATM,50.0,Doctor,150.0,1.0,10269.78,2024-11-04 08:12:18,2,1
79.80000000000001,Debit,Fort Worth,189.198.67.252,M070,ATM,73.0,Retired,76.0,1.0,6372.58,2024-11-04 08:06:48,1,3
46.24000000000001,Debit,San Diego,80.155.14.197,M043,Branch,57.0,Engineer,52.0,1.0,2569.56,2024-11-04 08:07:23,1,3
327.8,Debit,San Francisco,90.111.245.138,M054,ATM,61.0,Doctor,54.0,1.0,10585.48,2024-11-04 08:09:18,2,1
445.79,Debit,Las Vegas,207.157.126.125,M052,ATM,52.0,Doctor,161.0,1.0,717.9899999999998,2024-11-04 08:12:05,2,3
55.889999999999986,Debit,Fresno,175.230.206.232,M026,Online,72.0,Retired,150.0,1.0,3689.65,2024-11-04 08:11:33,1,3
158.41,Debit,Sacramento,188.225.207.71,M013,Branch,28.0,Student,16.0,1.0,1512.1599999999999,2024-11-04 08:10:03,1,2
61.97,Debit,Phoenix,10.223.224.50,M056,ATM,74.0,Retired,95.0,1.0,7014.69,2024-11-04 08:10:47,1,3
27.210000000000008,Debit,San Jose,28.149.72.129,M050,ATM,79.0,Retired,102.0,1.0,3520.61,2024-11-04 08:06:49,1,3
173.74,Debit,Houston,161.177.41.214,M074,Online,80.0,Retired,64.0,1.0,4913.42,2024-11-04 08:11:52,1,3
176.11,Debit,San Jose,86.220.59.252,M091,Branch,38.0,Engineer,105.0,1.0,9155.35,2024-11-04 08:10:30,1,1
88.4,Debit,Fort Worth,112.196.12.19,M065,Online,46.0,Engineer,174.0,1.0,2567.53,2024-11-04 08:09:41,1,3
567.92,Debit,Columbus,213.207.62.176,M042,Online,53.0,Retired,14.0,1.0,3779.47,2024-11-04 08:12:12,2,3
101.42000000000002,Debit,Atlanta,112.56.160.202,M036,Online,66.0,Retired,146.0,1.0,6530.59,2024-11-04 08:12:22,1,3
300.61,Debit,El Paso,165.35.58.173,M006,Online,44.0,Doctor,51.0,1.0,7895.54,2024-11-04 08:11:56,1,1
265.94,Debit,Boston,106.244.1.47,M085,Online,54.0,Engineer,132.0,1.0,6781.3,2024-11-04 08:06:37,1,3
345.54,Debit,San Diego,215.97.143.157,M050,Online,29.0,Engineer,50.0,1.0,2091.78,2024-11-04 08:11:09,2,2
411.52,Debit,Los Angeles,52.1.78.30,M023,ATM,41.0,Doctor,88.0,1.0,11108.39,2024-11-04 08:09:13,2,1
111.20999999999998,Debit,Portland,216.151.64.40,M076,Branch,35.0,Doctor,111.0,1.0,9088.36,2024-11-04 08:12:12,1,1
316.37,Debit,Chicago,218.83.2.94,M088,ATM,53.0,Engineer,86.0,1.0,4671.69,2024-11-04 08:08:00,2,3
260.63,Debit,Fort Worth,36.13.239.172,M005,Branch,37.0,Engineer,142.0,1.0,7534.73,2024-11-04 08:08:49,1,1
92.36000000000001,Debit,Dallas,3.200.166.167,M092,ATM,29.0,Engineer,144.0,1.0,6353.14,2024-11-04 08:07:55,1,1
262.06,Debit,Oklahoma City,44.73.3.217,M029,Branch,63.0,Doctor,118.0,1.0,13587.52,2024-11-04 08:10:23,1,1
64.5,Debit,Denver,18.72.115.111,M062,ATM,74.0,Retired,230.0,1.0,1351.2399999999998,2024-11-04 08:08:31,1,3
175.94,Debit,Indianapolis,47.167.178.158,M044,ATM,57.0,Retired,89.0,1.0,3728.04,2024-11-04 08:07:11,1,3
199.47,Debit,Detroit,82.88.241.226,M041,Online,57.0,Doctor,142.0,1.0,6067.44,2024-11-04 08:07:22,1,1
51.06999999999999,Debit,Dallas,162.198.218.92,M017,Branch,63.0,Retired,133.0,1.0,4292.16,2024-11-04 08:12:12,1,3
435.86,Debit,Jacksonville,147.125.143.41,M075,ATM,56.0,Retired,134.0,1.0,3801.82,2024-11-04 08:09:18,2,3
628.36,Debit,Austin,196.121.240.10,M005,Online,44.0,Doctor,108.0,1.0,11869.71,2024-11-04 08:07:31,0,1
268.39,Debit,San Antonio,81.102.230.41,M021,Online,29.0,Doctor,177.0,1.0,9409.43,2024-11-04 08:11:45,1,1
132.36,Debit,Chicago,41.0.10.107,M094,Branch,28.0,Student,160.0,1.0,319.64999999999964,2024-11-04 08:10:05,1,0
8.650000000000006,Debit,Mesa,217.233.219.196,M060,ATM,68.0,Retired,198.0,1.0,4201.22,2024-11-04 08:11:35,1,3
178.91,Debit,Omaha,35.67.21.23,M035,ATM,18.0,Student,19.0,1.0,8870.89,2024-11-04 08:07:06,1,2
115.22,Debit,San Francisco,76.0.164.168,M063,Branch,27.0,Engineer,108.0,1.0,906.1999999999998,2024-11-04 08:09:07,1,2
161.63,Debit,San Jose,34.86.220.205,M077,Online,46.0,Doctor,276.0,1.0,9286.37,2024-11-04 08:08:21,1,1
280.99,Debit,Houston,11.167.243.171,M096,Branch,45.0,Engineer,29.0,1.0,9733.59,2024-11-04 08:07:23,1,1
24.189999999999998,Debit,San Diego,186.135.2.148,M061,ATM,29.0,Engineer,28.0,1.0,2756.2,2024-11-04 08:07:26,1,2
372.41,Debit,San Diego,214.125.131.88,M088,ATM,55.0,Retired,143.0,1.0,3233.87,2024-11-04 08:06:34,2,3
60.99000000000001,Debit,Oklahoma City,5.50.152.168,M037,Branch,34.0,Engineer,58.0,1.0,7281.46,2024-11-04 08:07:51,1,1
408.19,Debit,Mesa,19.20.13.234,M038,Branch,26.0,Engineer,241.0,1.0,6847.47,2024-11-04 08:08:29,2,1
524.6,Debit,El Paso,44.73.3.217,M002,Branch,58.0,Doctor,76.0,1.0,13017.7,2024-11-04 08:09:46,2,1
108.95999999999998,Debit,Milwaukee,49.31.186.82,M070,ATM,26.0,Student,247.0,1.0,7597.66,2024-11-04 08:06:40,1,0
70.03,Debit,Nashville,193.221.15.59,M073,Branch,63.0,Retired,49.0,1.0,7330.31,2024-11-04 08:07:55,1,3
324.04,Debit,Virginia Beach,101.120.142.50,M043,ATM,54.0,Retired,30.0,1.0,2248.06,2024-11-04 08:08:07,2,2
39.69,Debit,Austin,219.98.242.240,M089,Online,70.0,Retired,163.0,1.0,3524.68,2024-11-04 08:07:44,1,3
193.82,Debit,Kansas City,16.128.130.153,M042,Branch,37.0,Engineer,176.0,1.0,3886.77,2024-11-04 08:12:09,1,3
474.05,Debit,San Jose,24.129.74.189,M031,ATM,57.0,Retired,214.0,1.0,1484.31,2024-11-04 08:10:46,2,3
637.75,Debit,Dallas,184.57.159.204,M028,Branch,79.0,Retired,152.0,1.0,4202.92,2024-11-04 08:08:51,0,3
186.6,Debit,Tucson,184.185.209.72,M086,Branch,18.0,Student,139.0,1.0,9716.68,2024-11-04 08:10:37,1,2
644.08,Debit,Atlanta,57.232.212.116,M018,Online,24.0,Student,55.0,1.0,1980.62,2024-11-04 08:07:18,0,0
305.0,Debit,Phoenix,199.103.32.145,M003,ATM,22.0,Student,222.0,1.0,944.8299999999999,2024-11-04 08:06:50,2,2
793.13,Debit,Memphis,173.232.121.213,M035,Online,68.0,Doctor,76.0,1.0,13389.16,2024-11-04 08:09:45,0,1
224.19,Debit,Houston,46.150.175.171,M017,ATM,52.0,Doctor,93.0,1.0,8475.47,2024-11-04 08:07:34,1,1
194.99,Debit,Jacksonville,173.232.121.213,M097,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,2024-11-04 08:07:50,1,3
227.5,Debit,Sacramento,134.140.85.231,M055,Online,34.0,Doctor,277.0,1.0,11505.35,2024-11-04 08:11:35,1,1
259.9,Debit,Oklahoma City,14.200.197.126,M083,Online,26.0,Student,100.0,1.0,914.2799999999997,2024-11-04 08:07:29,1,2
11.810000000000002,Debit,Phoenix,96.162.11.85,M072,ATM,21.0,Student,131.0,1.0,320.25,2024-11-04 08:07:53,1,2
329.14,Debit,Sacramento,6.204.110.7,M018,Branch,55.0,Doctor,14.0,1.0,12033.92,2024-11-04 08:09:00,2,1
154.24,Debit,Mesa,219.98.242.240,M049,ATM,61.0,Retired,82.0,1.0,6109.55,2024-11-04 08:08:33,1,3
233.44,Debit,Chicago,37.213.85.222,M037,Online,20.0,Student,297.0,1.0,1691.88,2024-11-04 08:07:54,1,0
98.70999999999998,Debit,Fort Worth,79.227.202.117,M070,ATM,32.0,Doctor,117.0,1.0,10095.23,2024-11-04 08:07:42,1,1
87.38,Debit,Atlanta,3.200.166.167,M054,Branch,21.0,Student,252.0,1.0,1504.9899999999998,2024-11-04 08:09:45,1,0
83.38999999999999,Debit,Omaha,135.73.131.111,M042,Branch,32.0,Doctor,158.0,1.0,13182.11,2024-11-04 08:12:20,1,1
267.55,Debit,Charlotte,170.99.15.217,M084,Online,46.0,Engineer,40.0,1.0,4330.04,2024-11-04 08:12:03,1,3
870.05,Debit,El Paso,80.90.35.146,M077,ATM,29.0,Doctor,39.0,1.0,905.25,2024-11-04 08:11:02,0,3
164.51,Debit,Louisville,189.248.139.91,M056,Branch,78.0,Retired,110.0,1.0,3553.69,2024-11-04 08:07:10,1,3
758.1199999999999,Debit,San Francisco,179.132.235.182,M028,ATM,69.0,Retired,90.0,1.0,6164.65,2024-11-04 08:11:14,0,3
103.75999999999999,Debit,Kansas City,79.47.176.19,M085,Online,28.0,Engineer,188.0,1.0,9626.14,2024-11-04 08:11:31,1,1
583.92,Debit,Kansas City,32.169.88.41,M024,Online,55.0,Engineer,139.0,1.0,6364.14,2024-11-04 08:06:32,2,3
204.06,Debit,Washington,150.231.20.169,M069,Online,77.0,Retired,159.0,1.0,4351.83,2024-11-04 08:07:22,1,3
53.50999999999999,Debit,New York,136.172.149.77,M030,Online,56.0,Retired,165.0,1.0,5773.5,2024-11-04 08:11:18,1,3
120.17000000000002,Debit,Portland,47.167.178.158,M023,ATM,49.0,Doctor,105.0,1.0,5403.79,2024-11-04 08:11:50,1,1
220.8,Debit,Indianapolis,10.223.224.50,M021,Online,31.0,Engineer,28.0,1.0,8135.31,2024-11-04 08:10:00,1,1
119.00999999999999,Debit,Philadelphia,14.200.197.126,M069,ATM,45.0,Doctor,87.0,1.0,9798.26,2024-11-04 08:09:17,1,1
183.32,Debit,Raleigh,162.207.77.170,M041,ATM,21.0,Student,74.0,1.0,137.42000000000007,2024-11-04 08:09:31,1,2
858.88,Debit,Jacksonville,146.53.16.47,M085,Online,60.0,Engineer,227.0,1.0,7015.46,2024-11-04 08:12:11,0,3
61.370000000000005,Debit,Columbus,57.141.198.111,M001,Branch,75.0,Retired,164.0,1.0,4294.44,2024-11-04 08:10:55,1,3
60.96000000000001,Debit,Chicago,184.185.209.72,M065,ATM,52.0,Retired,238.0,1.0,6189.24,2024-11-04 08:09:58,1,3
64.20999999999998,Debit,Omaha,134.222.122.238,M028,ATM,51.0,Doctor,37.0,1.0,12540.18,2024-11-04 08:09:24,1,1
523.02,Debit,Jacksonville,124.180.225.109,M010,Online,53.0,Retired,83.0,1.0,4586.11,2024-11-04 08:06:38,2,3
50.25999999999999,Debit,Las Vegas,52.1.78.30,M055,Branch,65.0,Retired,164.0,1.0,1519.38,2024-11-04 08:10:47,1,3
110.07999999999998,Debit,Detroit,207.157.126.125,M059,Branch,19.000000000000004,Student,95.0,1.0,1447.2600000000002,2024-11-04 08:08:19,1,0
79.75999999999999,Debit,Kansas City,221.169.49.152,M043,Online,68.0,Doctor,115.0,1.0,10278.75,2024-11-04 08:08:14,1,1
68.62,Debit,Omaha,167.67.137.223,M091,Branch,29.0,Doctor,157.0,1.0,13891.47,2024-11-04 08:10:59,1,1
72.68,Debit,Seattle,87.234.36.48,M072,Online,69.0,Retired,44.0,1.0,6216.77,2024-11-04 08:10:20,1,3
354.76,Debit,Detroit,54.252.249.33,M065,Branch,51.0,Doctor,279.0,1.0,10141.92,2024-11-04 08:07:39,2,1
29.22,Debit,Detroit,218.83.2.94,M056,ATM,27.0,Engineer,69.0,1.0,7795.79,2024-11-04 08:10:28,1,1
233.74,Debit,Boston,6.44.165.160,M056,Online,72.0,Retired,142.0,1.0,4749.54,2024-11-04 08:06:27,1,3
471.84,Debit,Raleigh,137.33.78.168,M080,ATM,18.0,Student,138.0,1.0,1044.3299999999995,2024-11-04 08:08:45,2,2
254.21,Debit,Phoenix,137.33.78.168,M030,ATM,48.0,Engineer,46.0,1.0,2487.2,2024-11-04 08:10:50,1,3
577.73,Debit,San Jose,93.146.251.20,M033,ATM,37.0,Doctor,63.0,1.0,14977.99,2024-11-04 08:06:37,2,1
170.26,Debit,Chicago,6.44.165.160,M053,ATM,27.0,Student,265.0,1.0,1969.48,2024-11-04 08:07:31,1,0
74.04000000000002,Debit,Memphis,188.124.181.12,M094,Online,18.0,Student,66.0,1.0,1690.23,2024-11-04 08:11:29,1,0
197.18,Debit,Tucson,189.20.224.220,M011,Online,28.0,Engineer,135.0,1.0,3114.92,2024-11-04 08:10:02,1,2
697.8200000000002,Debit,New York,161.25.82.11,M092,Online,44.0,Engineer,153.0,1.0,6824.0,2024-11-04 08:07:11,0,1
148.0,Debit,Tucson,38.164.132.63,M065,Branch,20.0,Student,35.0,1.0,1488.65,2024-11-04 08:06:39,1,2
22.25999999999999,Debit,San Antonio,211.45.75.44,M057,Branch,19.000000000000004,Student,56.0,1.0,5583.88,2024-11-04 08:08:53,1,2
0.8599999999999852,Debit,Chicago,120.16.186.17,M050,ATM,25.0,Student,139.0,1.0,1357.2200000000003,2024-11-04 08:12:22,1,0
757.1,Debit,Atlanta,14.200.197.126,M071,Branch,65.0,Doctor,203.0,1.0,10553.23,2024-11-04 08:11:06,0,1
32.46000000000001,Debit,Charlotte,156.187.182.236,M092,Online,31.0,Doctor,10.0,1.0,8656.18,2024-11-04 08:09:33,1,1
20.639999999999958,Debit,Charlotte,197.23.128.119,M079,Branch,22.0,Student,59.0,1.0,949.3800000000001,2024-11-04 08:09:17,1,0
662.11,Debit,Atlanta,145.246.171.225,M100,Branch,23.0,Student,219.0,1.0,1996.38,2024-11-04 08:07:34,0,0
35.05000000000004,Debit,Boston,115.241.186.164,M047,Branch,30.0,Doctor,105.0,1.0,14330.47,2024-11-04 08:07:17,1,1
25.379999999999967,Debit,Louisville,201.114.165.141,M024,Branch,57.0,Engineer,66.0,1.0,8616.05,2024-11-04 08:11:41,1,1
617.66,Debit,Memphis,100.4.40.132,M036,ATM,41.0,Engineer,40.0,1.0,5906.58,2024-11-04 08:10:17,0,3
446.39,Debit,Houston,155.37.19.43,M019,ATM,63.0,Retired,77.0,1.0,7863.6,2024-11-04 08:07:42,2,3
377.92,Debit,Raleigh,179.43.245.131,M029,Branch,33.0,Engineer,204.0,1.0,2254.71,2024-11-04 08:06:53,2,2
11.039999999999964,Debit,Phoenix,168.36.49.167,M036,Online,30.0,Engineer,43.0,1.0,6983.04,2024-11-04 08:10:40,1,1
275.46,Debit,Fort Worth,31.75.105.19,M032,ATM,36.0,Doctor,67.0,1.0,9697.75,2024-11-04 08:12:13,1,1
179.76,Debit,Philadelphia,193.190.29.63,M039,Online,78.0,Retired,81.0,1.0,5909.52,2024-11-04 08:09:23,1,3
32.34000000000003,Debit,Kansas City,176.96.83.253,M080,Branch,44.0,Doctor,45.0,1.0,7847.62,2024-11-04 08:09:28,1,1
273.92,Debit,Portland,116.43.88.219,M053,Branch,79.0,Retired,109.0,1.0,4543.56,2024-11-04 08:11:48,1,3
388.98,Debit,Fresno,78.69.172.205,M005,ATM,23.0,Student,155.0,1.0,1819.9099999999999,2024-11-04 08:08:32,2,0
492.84,Debit,Indianapolis,81.248.235.147,M081,ATM,25.0,Student,38.0,1.0,577.6700000000001,2024-11-04 08:09:23,2,0
148.85,Debit,Mesa,155.37.19.43,M021,ATM,57.0,Doctor,25.0,1.0,7802.36,2024-11-04 08:08:44,1,1
322.48,Debit,Jacksonville,210.136.14.108,M066,ATM,27.0,Student,57.0,1.0,1238.4300000000003,2024-11-04 08:11:25,2,0
20.27000000000001,Debit,Miami,86.103.2.29,M065,Branch,18.0,Student,22.0,1.0,796.3500000000004,2024-11-04 08:09:38,1,2
55.860000000000014,Debit,Seattle,200.136.146.93,M007,Online,39.0,Engineer,68.0,1.0,5346.46,2024-11-04 08:06:59,1,2
95.55000000000001,Debit,Louisville,42.3.3.101,M060,Branch,33.0,Engineer,51.0,1.0,2434.74,2024-11-04 08:10:13,1,3
477.07000000000005,Debit,Columbus,80.75.92.66,M096,Online,27.0,Engineer,278.0,1.0,6568.07,2024-11-04 08:07:34,2,1
21.409999999999997,Debit,Louisville,195.164.171.146,M062,Online,57.0,Doctor,99.0,1.0,658.9099999999999,2024-11-04 08:08:40,1,3
278.28,Debit,Jacksonville,148.42.122.1,M097,Branch,28.0,Student,26.0,1.0,1346.88,2024-11-04 08:07:37,1,2
215.39,Debit,Detroit,196.121.240.10,M019,ATM,27.0,Student,216.0,1.0,1582.5500000000002,2024-11-04 08:11:13,1,0
194.37,Debit,Milwaukee,160.160.113.117,M024,ATM,66.0,Doctor,161.0,1.0,14395.88,2024-11-04 08:09:28,1,1
19.590000000000032,Debit,Charlotte,170.54.231.239,M016,Branch,64.0,Retired,122.0,1.0,1061.69,2024-11-04 08:10:31,1,3
81.35,Debit,Houston,205.69.66.135,M028,Online,41.0,Engineer,103.0,1.0,7192.45,2024-11-04 08:07:04,1,1
466.64,Debit,Las Vegas,130.92.201.49,M082,ATM,58.0,Doctor,11.0,1.0,10915.11,2024-11-04 08:09:20,2,1
472.48,Debit,New York,11.3.59.231,M099,Branch,55.0,Engineer,87.0,1.0,7128.82,2024-11-04 08:09:59,2,3
67.15,Debit,Indianapolis,191.91.45.159,M001,Online,59.0,Doctor,14.0,1.0,9028.49,2024-11-04 08:10:53,1,1
102.67000000000002,Debit,Albuquerque,215.97.143.157,M091,Branch,79.0,Retired,119.0,1.0,4656.94,2024-11-04 08:06:32,1,3
453.49,Debit,Seattle,40.226.196.34,M088,Branch,66.0,Doctor,147.0,1.0,6366.43,2024-11-04 08:08:56,2,1
267.17,Debit,Seattle,161.177.41.214,M100,ATM,26.0,Student,170.0,1.0,1382.62,2024-11-04 08:07:54,1,2
111.25999999999999,Debit,Boston,138.220.61.84,M096,ATM,66.0,Doctor,43.0,1.0,14350.11,2024-11-04 08:07:47,1,1
121.17000000000002,Debit,Phoenix,155.19.119.0,M053,ATM,68.0,Doctor,158.0,1.0,12990.77,2024-11-04 08:10:12,1,1
213.28,Debit,Mesa,156.134.123.253,M088,Branch,51.0,Retired,94.0,1.0,4835.91,2024-11-04 08:11:27,1,3
187.88,Debit,Nashville,189.198.67.252,M017,ATM,60.0,Engineer,180.0,1.0,2154.58,2024-11-04 08:10:56,1,3
83.79000000000002,Debit,Nashville,12.246.170.239,M031,ATM,57.0,Engineer,47.0,1.0,5061.3,2024-11-04 08:09:05,1,3
99.16,Debit,San Francisco,84.237.126.96,M045,Online,79.0,Retired,202.0,1.0,2607.58,2024-11-04 08:10:27,1,3
4.240000000000009,Debit,San Diego,77.208.193.198,M086,Online,38.0,Engineer,38.0,1.0,7822.73,2024-11-04 08:07:54,1,1
135.84999999999997,Debit,Fresno,65.27.212.129,M015,Online,57.0,Retired,269.0,1.0,1480.3900000000003,2024-11-04 08:08:16,1,3
368.53,Debit,Raleigh,31.127.129.152,M099,Branch,68.0,Doctor,34.0,1.0,13696.31,2024-11-04 08:06:56,2,1
16.730000000000018,Debit,Houston,27.215.118.94,M073,Online,45.0,Engineer,48.0,1.0,2202.62,2024-11-04 08:09:36,1,3
